# Time (s)
0.114741
# Mem(KB) tseries,means,norms,df,dg,profile,profileIndex,Total(MB)
158.08,157.70,157.70,157.70,157.70,157.70,157.70,1.08
# Profile Length
20185
# i,tseries,profile,index
3883,-19.91000000000000014,3.57440563216785012,514
3884,-20.56099999999999994,3.77880994034145745,3512
3885,-21.40299999999999869,3.65631690296825385,3513
3886,-19.98100000000000165,3.62999155848393196,8256
3887,-19.57799999999999940,3.45474678478111086,8257
3888,-18.98300000000000054,3.22682089451973209,8258
3889,-18.99399999999999977,3.20896988200875199,8259
3890,-16.55300000000000082,3.22395184430813275,8260
3891,-16.01300000000000168,3.17730951065534306,8261
3892,-15.57799999999999940,3.16782047811520640,8262
3893,-13.34900000000000020,3.16857815836018419,8263
3894,-15.72899999999999920,3.16592723137098409,8264
3895,-14.91300000000000026,3.20746263262684028,8265
3896,-12.88499999999999979,3.35559096573272297,8266
3897,-13.01699999999999946,3.35986102910197104,8267
3898,-14.15000000000000036,3.22024708770061352,8268
3899,-14.35599999999999987,3.16156265966023620,8269
3900,-14.93299999999999983,3.07029375211749933,8270
3901,-14.24200000000000088,3.89232377761514226,8272
3902,-15.09600000000000009,3.84961488723618883,8273
3903,-12.93399999999999928,4.34324704301844466,8274
3904,-12.61500000000000021,4.41303725958176862,17521
3905,-15.71299999999999919,4.03318010743409605,7706
3906,-18.03900000000000148,3.61945599544303009,7707
3907,-22.34900000000000020,3.35052557496121395,7708
3908,-17.94699999999999918,3.34289215943830920,7709
3909,-20.94800000000000040,3.32551232309685663,7710
3910,-23.59600000000000009,3.33275967996013955,7711
3911,-23.21399999999999864,3.52457306409991489,7712
3912,-25.28399999999999892,3.62584420293882026,7713
3913,-26.02400000000000091,3.70824490118305672,7714
3914,-25.66300000000000026,3.80528082782586408,7715
3915,-26.23999999999999844,3.82310689717434649,7716
3916,-26.94800000000000040,3.84471890707376485,7717
3917,-22.76200000000000045,4.04361293640920660,7718
3918,-26.67999999999999972,3.83586117826988948,3411
3919,-28.13400000000000034,3.63612736217663501,3412
3920,-21.53000000000000114,3.94247007386544990,3413
3921,-24.66199999999999903,3.95020243348712086,3414
3922,-19.51800000000000068,3.87330232243314576,3415
3923,-18.48499999999999943,3.81972108738527538,3416
3924,-18.85999999999999943,3.76055750045713966,3417
3925,-19.95299999999999940,3.70346015702234332,3418
3926,-17.46300000000000097,3.81371194934280577,3419
3927,-18.06200000000000117,3.78616741805560819,3420
3928,-19.60500000000000043,3.74013502983077828,3421
3929,-18.08800000000000097,3.82222436307388236,3422
3930,-18.98699999999999832,3.93364251221508132,3423
3931,-17.60399999999999920,4.00003469253035426,3424
3932,-15.85899999999999999,4.01950085578302208,3425
3933,-15.30799999999999983,3.94593640546016822,3426
3934,-12.30899999999999928,3.84206643872748455,3427
3935,-16.15599999999999881,3.77105341361564816,3428
3936,-14.77800000000000047,3.56012813150889107,3429
3937,-15.37800000000000011,3.33200522821998701,3430
3938,-15.32300000000000040,3.14529521580397553,3431
3939,-18.31200000000000117,2.88743222311372838,3432
3940,-14.50900000000000034,2.75264448185466248,3433
3941,-14.92900000000000027,2.60861855812658661,3434
3942,-14.90000000000000036,2.49563054396509942,3435
3943,-14.67099999999999937,2.48526749506748734,3436
3944,-15.72700000000000031,2.43949225274849235,3437
3945,-16.64099999999999824,2.56368896423188097,3438
3946,-14.92200000000000060,2.61308885778286060,3439
3947,-12.46799999999999997,2.68701562616373968,3440
3948,-14.49900000000000055,2.63162358838822685,3441
3949,-12.64899999999999913,2.67765281679324207,3442
3950,-26.96399999999999864,3.03501601620898853,3443
3951,-22.82600000000000051,3.04549579669337955,3444
3952,-9.24189999999999934,3.07504164671078417,3445
3953,-11.08399999999999963,3.11565980520050045,3446
3954,-11.37800000000000011,3.12860180550187250,3447
3955,-12.41999999999999993,3.13892951566384681,3448
3956,-13.21700000000000053,3.14963578270047240,3449
3957,-14.86700000000000088,3.22290003260105751,3450
3958,-16.33200000000000074,3.28813266747955080,16723
3959,-17.33099999999999952,3.28049440445003260,16724
3960,-17.74399999999999977,3.23674126537786178,3453
3961,-15.59600000000000009,3.22377121327526073,3454
3962,-13.78599999999999959,3.16668692880611147,3455
3963,-13.13599999999999923,3.12529790480506664,3456
3964,-12.88499999999999979,3.08735640702969283,3457
3965,-11.28899999999999970,3.02217649044088876,3458
3966,-6.64299999999999979,3.14815478289805695,3459
3967,-6.79790000000000028,3.29669423650857540,3460
3968,-7.34839999999999982,3.23617846095639372,3461
3969,-11.08600000000000030,3.28466699692751085,3462
3970,-10.54800000000000004,3.34004452056278023,3463
3971,-8.22020000000000017,3.40003706331700251,3464
3972,-8.81199999999999939,3.49059758001874743,3465
3973,-8.47000000000000064,3.58639808587579356,3466
3974,-7.35789999999999988,3.73962262490631536,3467
3975,-11.07099999999999973,3.94585576712179620,3468
3976,-10.31300000000000061,4.01417031871091190,3469
3977,-7.54640000000000022,4.08283324920043889,3470
3978,-3.56309999999999993,4.21478024567802390,3471
3979,-8.79889999999999972,4.22324226160564997,3472
3980,-10.26500000000000057,4.20485200339216370,3473
3981,-8.73300000000000054,4.23780355042789125,3474
3982,-23.90599999999999881,4.15813164866467933,8635
3983,-20.39499999999999957,3.83726272350202890,8636
3984,-17.92099999999999937,3.65261062358425725,8637
3985,-24.86400000000000077,3.43161858941507170,19564
3986,-26.28600000000000136,3.38192263960639528,19565
3987,-27.73900000000000077,3.36511765401495522,19566
3988,-26.57900000000000063,3.41653052596567441,19567
3989,-28.19699999999999918,3.45825962740519000,19568
3990,-26.41900000000000048,3.48850250003416562,19569
3991,-27.48400000000000176,3.49035636118735049,19570
3992,-27.42599999999999838,3.54068898129600607,19571
3993,-23.94399999999999906,3.53745666583426654,19572
3994,-23.94500000000000028,3.33787627545904142,626
3995,-19.07000000000000028,2.78628087889148945,627
3996,-20.74800000000000111,3.53981046853352588,3490
3997,-30.09900000000000020,3.15796457371761408,3491
3998,-29.43900000000000006,3.12921651167801640,3492
3999,-18.56899999999999906,2.85951592358015683,3494
4000,-16.31700000000000017,2.69259573276482600,3495
4001,-15.92099999999999937,2.71016025696791596,3496
4002,-19.00000000000000000,2.70539356420188026,3497
4003,-17.63200000000000145,2.77552737857103438,3498
4004,-20.00499999999999901,2.85988785742888174,3499
4005,-18.07400000000000162,2.84809283514187372,13947
4006,-24.04500000000000171,2.75537944690461867,13948
4007,-25.00600000000000023,2.73051022005687472,13949
4008,-24.87500000000000000,2.67422114290013369,13950
4009,-24.44999999999999929,2.63598476968164919,13951
4010,-23.85999999999999943,2.64084431879193371,13952
4011,-26.92999999999999972,2.64847257910936040,13953
4012,-26.82000000000000028,2.66787659034486468,13954
4013,-27.69800000000000040,2.68800584963680267,3508
4014,-30.63800000000000168,2.68105836714271373,3509
4015,-22.06599999999999895,2.75612425836941766,3510
4016,-18.01000000000000156,2.78539888879680886,3511
4017,-19.76000000000000156,2.64711900647235820,13959
4018,-19.57000000000000028,2.57066233137831679,13960
4019,-19.04799999999999827,2.47314971746016399,13961
4020,-19.15399999999999991,2.44569428245480358,13962
4021,-18.33599999999999852,2.44526476140734506,13963
4022,-18.13200000000000145,2.45518264254619956,13964
4023,-14.33399999999999963,2.53266219609691756,13965
4024,-14.31600000000000072,2.67011275130180747,13966
4025,-13.14400000000000013,2.69225395757164554,13967
4026,-12.86800000000000033,2.69422113612918990,13968
4027,-15.11599999999999966,3.04197675070804108,13969
4028,-11.38299999999999912,3.46766394388871246,3522
4029,-13.29899999999999949,3.55690383956534983,3524
4030,-12.57000000000000028,3.53932920924530325,3525
4031,-11.85100000000000087,3.50628966274790654,3526
4032,-11.00000000000000000,3.50126172365367383,3527
4033,-12.00699999999999967,3.48351691140164155,3527
4034,-11.66099999999999959,3.50522081391401752,3528
4035,-10.03899999999999970,3.69444379124179090,3529
4036,-11.00300000000000011,3.87152710275915668,3784
4037,-10.26999999999999957,3.90874602006793026,13369
4038,-11.18900000000000006,3.89611914156428973,13370
4039,-13.80400000000000027,3.90206069684556400,13371
4040,-12.98600000000000065,3.84709161664742227,3535
4041,-14.27800000000000047,3.83527709164033492,3536
4042,-15.25000000000000000,3.81376300783599564,3537
4043,-12.78299999999999947,3.82000409278280495,3538
4044,-13.96299999999999919,3.54244029666119875,11393
4045,-28.54299999999999926,3.00333191827280999,11394
4046,-31.33999999999999986,3.00740121701584684,11395
4047,-32.36800000000000210,3.05801882565139760,11396
4048,-36.35199999999999676,3.11486842819219145,11397
4049,-31.54200000000000159,3.08008608590289512,11398
4050,-23.20299999999999940,3.13383446570361279,11399
4051,-21.39099999999999824,3.02402716134766170,11400
4052,-26.98400000000000176,2.90367593453937189,11401
4053,-26.83200000000000074,2.91720018879551013,11402
4054,-24.33399999999999963,2.69600478946374578,5069
4055,-22.60500000000000043,2.52734393690328618,5070
4056,-21.32799999999999940,2.51549397922317963,5071
4057,-20.73100000000000165,2.52433482506788121,5072
4058,-20.42699999999999960,3.00501290440692292,5073
4059,-20.14499999999999957,3.03482284310120010,5074
4060,-19.56200000000000117,3.03391817287781285,5075
4061,-20.20100000000000051,3.02131453781674519,5076
4062,-18.97299999999999898,2.98794661321753274,5077
4063,-19.00799999999999912,2.92924185424990391,5078
4064,-16.15599999999999881,2.85959731348497348,5079
4065,-12.23900000000000077,2.77179736473759730,5080
4066,-12.83099999999999952,2.64861498423854025,5081
4067,-13.68999999999999950,2.60667682284978186,5082
4068,-13.93999999999999950,2.61170830655293251,5083
4069,-14.74300000000000033,2.63502935015023754,5084
4070,-16.14300000000000068,2.67480537658920126,5085
4071,-11.79700000000000060,2.64883613000147289,5086
4072,-9.33730000000000082,2.76640775848889753,5087
4073,-8.04509999999999970,2.81698366080099705,5088
4074,-11.16600000000000037,2.84430632518727089,5089
4075,-14.44899999999999984,2.89534082460862541,5090
4076,-24.04700000000000060,2.70427469199931636,1236
4077,-30.98900000000000077,2.62558136226164418,5092
4078,-28.01899999999999835,2.63394974922390368,5095
4079,-25.75900000000000034,2.71050236523716492,5096
4080,-28.78600000000000136,2.69802652219511740,5097
4081,-24.10200000000000031,2.70764090642538191,5098
4082,-26.30999999999999872,2.70413293881743710,2061
4083,-24.56800000000000139,2.68594633952055650,2061
4084,-27.82199999999999918,2.57082512414192621,2064
4085,-29.29700000000000060,2.60939061820719864,2064
4086,-32.18999999999999773,2.64689570945667274,2065
4087,-31.80300000000000082,2.62902712771908131,2066
4088,-30.62099999999999866,2.62486586797791022,2066
4089,-29.11599999999999966,2.72906316046434627,2067
4090,-26.91400000000000148,2.88502886884225251,2068
4091,-28.28200000000000003,2.98623180681621525,2069
4092,-27.55699999999999861,3.06415073461357856,2070
4093,-26.95899999999999963,3.18197179774878469,2071
4094,-24.72400000000000020,3.36499881524676336,12540
4095,-21.87800000000000011,3.25656612487366592,12541
4096,-21.55900000000000105,3.24305107689049477,12541
4097,-23.48000000000000043,3.12392298517948541,12543
4098,-24.57900000000000063,3.08618407956492780,12544
4099,-22.87999999999999901,3.06343578272274142,12545
4100,-24.70499999999999829,3.07673689248593751,12545
4101,-24.15200000000000102,3.02551297643280037,12547
4102,-24.97200000000000131,3.05831183509313842,12548
4103,-24.17299999999999827,2.98875618669438126,12549
4104,-22.35000000000000142,3.21444068636198654,12551
4105,-22.40200000000000102,3.33686345587234046,8413
4106,-21.32100000000000151,3.32092398805282896,8414
4107,-17.52599999999999980,3.36060898034181887,75
4108,-19.62399999999999878,2.84854358776621286,6136
4109,-20.41799999999999926,2.72839176502927883,6137
4110,-12.91499999999999915,2.66216064545376652,6138
4111,-15.14499999999999957,2.53705745178677278,6139
4112,-12.43699999999999939,2.57909870441729216,6140
4113,-11.24000000000000021,2.67483147824835843,6141
4114,-11.24699999999999989,2.81831387468791084,6142
4115,-9.81290000000000084,2.84986462707750876,6143
4116,-9.86669999999999980,2.91674093644638832,6144
4117,-14.26999999999999957,3.11842871528513976,6145
4118,-13.67800000000000082,3.16465022495371251,6146
4119,-15.08699999999999974,3.22127597629499451,6147
4120,-14.88899999999999935,3.26240910737009404,6148
4121,-17.48499999999999943,3.40795883808972988,6149
4122,-14.53999999999999915,3.52585121395842105,6150
4123,-15.87400000000000055,3.87341728524373474,6151
4124,-15.56900000000000084,3.95686045645224604,6151
4125,-14.50399999999999956,4.04470500135738131,6152
4126,-17.95299999999999940,4.20753488170615597,6153
4127,-16.35099999999999909,4.45452114664557985,6154
4128,-17.91100000000000136,4.90733379074481668,14158
4129,-17.13400000000000034,4.99494132240603328,14159
4130,-17.76399999999999935,4.99766995692083515,14160
4131,-16.38800000000000168,5.04926522004401690,14161
4132,-17.55099999999999838,5.12296119229155877,14162
4133,-16.31700000000000017,5.26109682668661982,14163
4134,-17.12600000000000122,5.51040863326941999,6161
4135,-19.34700000000000131,5.41663564839367151,18936
4136,-19.15899999999999892,5.32768398215600225,18937
4137,-19.60300000000000153,5.25874459169285124,18938
4138,-21.13800000000000168,5.07995474761082644,18939
4139,-22.08800000000000097,4.94828393841417391,4255
4140,-22.49800000000000111,4.90318307360406713,4256
4141,-22.66600000000000037,4.85163830430966048,4257
4142,-23.15899999999999892,4.95695428271755034,4258
4143,-23.83399999999999963,5.02961336531290915,4259
4144,-23.96600000000000108,5.17656506622626278,4260
4145,-23.96000000000000085,5.08267423660470463,6172
4146,-25.01200000000000045,5.07205699980522162,6173
4147,-25.38800000000000168,4.94346045271262824,6174
4148,-25.60600000000000165,4.94226805437884931,6175
4149,-25.08800000000000097,4.88639908879487894,8457
4150,-24.97500000000000142,4.80780197801475140,8458
4151,-24.32199999999999918,4.63759945044335176,5164
4152,-22.82100000000000151,4.32696532164972236,5165
4153,-21.32799999999999940,4.00500580957549257,5166
4154,-18.38899999999999935,3.74296885526673240,5167
4155,-13.59500000000000064,3.63015986464921481,5168
4156,-13.99099999999999966,3.69712180458027939,5169
4157,-13.96599999999999930,3.72298457869565658,5170
4158,-18.89799999999999969,3.64621895581976085,4350
4159,-26.53600000000000136,3.60451302927404615,4351
4160,-28.50400000000000134,3.71237582710751912,4352
4161,-18.62800000000000011,3.73734639347105668,10661
4162,-18.27899999999999991,3.52602284057904836,4078
4163,-22.13700000000000045,3.09152992797535786,5177
4164,-24.59900000000000020,3.07210911209751902,5178
4165,-24.12999999999999901,3.07552730650491224,5179
4166,-23.41400000000000148,3.08650466619553265,5180
4167,-22.83800000000000097,3.17909290359117369,5181
4168,-22.35200000000000031,3.24079979671131424,5182
4169,-22.43100000000000094,3.29163276763019486,5183
4170,-23.32600000000000051,3.34472486163589844,5184
4171,-25.37999999999999901,3.37056881624165117,12440
4172,-32.08299999999999841,3.40779260938441109,5186
4173,-24.31500000000000128,3.66386218947141007,41
4174,-21.80499999999999972,3.58324319631798804,169
4175,-20.76300000000000168,3.59863363729326080,170
4176,-19.63299999999999912,3.69490551641808374,171
4177,-22.50400000000000134,3.88552619522159448,5191
4178,-15.29299999999999926,3.99798795009299246,173
4179,-17.21900000000000119,3.67970003101705689,47
4180,-19.37699999999999889,3.42905601507042457,48
4181,-19.89900000000000091,3.48251469974383054,49
4182,-20.52499999999999858,3.60624222730737198,50
4183,-20.37999999999999901,3.77585680801900336,51
4184,-21.97599999999999909,3.92052326296576270,52
4185,-21.72700000000000031,4.29353179425020315,53
4186,-21.43299999999999983,5.08606584373378912,54
4187,-18.31099999999999994,4.41078873226069845,2378
4188,-17.58500000000000085,5.03401894033939268,19899
4189,-18.83599999999999852,5.53064670057758079,15845
4190,-16.72400000000000020,5.31509507494755074,15846
4191,-14.96100000000000030,5.32936796252517997,15146
4192,-17.09199999999999875,5.32461017185992436,15147
4193,-15.61800000000000033,5.43114497175352096,15148
4194,-16.30399999999999849,5.39219031862819254,15149
4195,-15.94400000000000084,5.22519164662296820,9065
4196,-13.80899999999999928,4.96724988794064348,9066
4197,-14.25600000000000023,5.19539433032521103,1071
4198,-10.85899999999999999,4.77817541914127197,12470
4199,-10.22000000000000064,4.45491835028025029,12471
4200,-11.11299999999999955,4.31704912143201547,11847
4201,-9.94149999999999956,3.99503977509412733,11848
4202,-12.83600000000000030,3.75937650559515646,11849
4203,-12.41099999999999959,3.74766619227437925,11850
4204,-11.67600000000000016,3.66622342900738474,11851
4205,-15.42999999999999972,3.48979374463208902,2266
4206,-16.32100000000000151,3.41864837763239926,2267
4207,-16.97800000000000153,3.36975701328853239,2267
4208,-15.41399999999999970,3.25920283177583281,13748
4209,-16.28300000000000125,3.19257178599116465,13749
4210,-15.13199999999999967,3.10748139695658532,16963
4211,-13.59900000000000020,3.16280737342243912,2271
4212,-15.17300000000000004,3.18521144864951067,2272
4213,-12.56400000000000006,3.17750289932471475,2273
4214,-12.48799999999999955,3.22916775594339001,2274
4215,-14.93599999999999994,3.22620563847962138,2275
4216,-15.83399999999999963,3.28712144854464450,2276
4217,-14.10599999999999987,3.33705317683424552,7511
4218,-14.75300000000000011,3.29569337252768157,7512
4219,-15.39300000000000068,3.31638195839839689,7513
4220,-13.96000000000000085,3.41319781275798428,7514
4221,-13.34399999999999942,3.56932202353338690,256
4222,-14.49499999999999922,3.65548037530037018,7516
4223,-16.13599999999999923,3.85948118041152854,7517
4224,-16.03000000000000114,4.12572287110626501,6251
4225,-15.28500000000000014,4.26713104465953119,6252
4226,-13.95700000000000074,4.29464123215146554,6253
4227,-15.01600000000000001,4.55357578882080904,6254
4228,-14.72400000000000020,4.57835428933998489,6255
4229,-14.99099999999999966,4.73034978524859095,6256
4230,-14.90900000000000070,4.77095073903617273,6257
4231,-14.86500000000000021,4.82510829337358782,6258
4232,-15.37500000000000000,4.85271973210826335,11160
4233,-16.71900000000000119,4.87699302996901629,11161
4234,-15.02599999999999980,4.79676782497202225,6261
4235,-22.30399999999999849,4.80945348184731358,6262
4236,-23.12900000000000134,4.67167869229862376,7529
4237,-15.04700000000000060,4.51519643326560161,18921
4238,-14.16799999999999926,4.53673793341820097,18922
4239,-16.87000000000000099,4.64918615895274190,18923
4240,-13.15499999999999936,4.71255790636058158,18924
4241,-15.63000000000000078,4.90141733606001928,6268
4242,-14.53999999999999915,5.06297385462320193,5762
4243,-17.46000000000000085,5.00266791899405927,5763
4244,-19.99099999999999966,4.69471983890510458,5764
4245,-21.60500000000000043,4.80492743560284374,5259
4246,-22.01200000000000045,4.69558362222941916,5260
4247,-23.79299999999999926,4.53986001478063006,5261
4248,-24.60099999999999909,4.50016496319635184,5262
4249,-23.10200000000000031,4.54361878605848357,5263
4250,-24.76000000000000156,4.53842440805746250,5264
4251,-22.87999999999999901,4.48895193501320122,5265
4252,-21.86799999999999855,4.42497744277125538,5266
4253,-21.82400000000000162,4.40108350133627635,5267
4254,-22.68199999999999861,4.41651927022461699,5268
4255,-22.59499999999999886,4.65393926712736494,5269
4256,-24.39000000000000057,4.76796820545327993,5270
4257,-22.47200000000000131,4.85163830430966048,4141
4258,-23.17699999999999960,4.93411093384243316,16920
4259,-22.71900000000000119,4.91030677504976776,16921
4260,-21.03500000000000014,4.89563652280306272,16922
4261,-20.64000000000000057,4.90759911014457906,16923
4262,-21.10699999999999932,4.93109664248197621,16924
4263,-22.30600000000000094,4.91616732830868308,16925
4264,-22.02599999999999980,4.92461892972040260,16926
4265,-21.38599999999999923,4.95400186065691095,16927
4266,-23.46300000000000097,5.00517416872828935,1219
4267,-23.03900000000000148,5.17467624272823379,1220
4268,-23.63400000000000034,5.25592474165923029,18227
4269,-21.96999999999999886,5.15813253508929570,12386
4270,-19.84100000000000108,5.00083044347297800,3901
4271,-13.81000000000000050,4.72270068668751630,3902
4272,-7.69850000000000012,5.24337705457327186,8274
4273,-7.49359999999999982,5.17092440087939753,8275
4274,-9.57479999999999976,4.88962961369142413,8276
4275,-19.40899999999999892,4.51275016899897796,8277
4276,-19.68299999999999983,4.53569046376617990,8278
4277,-16.44800000000000040,4.62837972912315632,8279
4278,-17.14900000000000091,4.56406463868147227,8280
4279,-17.39399999999999835,4.55335533082564226,8281
4280,-20.48799999999999955,4.44777102001977198,8282
4281,-21.27700000000000102,4.50040297696483815,8283
4282,-21.53999999999999915,4.56303793051523598,115
4283,-22.54700000000000060,4.45909584233096723,12786
4284,-22.09499999999999886,4.54554517512315570,12787
4285,-22.55199999999999960,4.60150208135131944,12788
4286,-22.85200000000000031,4.44590277138634704,7580
4287,-26.13299999999999912,3.81094541404502918,7581
4288,-27.13400000000000034,3.33120782009773997,7582
4289,-18.95299999999999940,3.05675984216019758,7583
4290,-14.26299999999999990,2.88402568826071048,7584
4291,-14.17999999999999972,2.60118304163632530,7585
4292,-16.96900000000000119,2.37863745544224114,7586
4293,-13.13499999999999979,2.28255643152211940,7587
4294,-15.26500000000000057,2.14538759989774164,7588
4295,-15.28800000000000026,1.97713714645473870,7589
4296,-14.88599999999999923,1.89503034881931343,7590
4297,-14.53800000000000026,1.82054116471463479,7591
4298,-17.86599999999999966,1.78250324343457334,7592
4299,-15.78100000000000058,1.77201196216325418,7593
4300,-16.36299999999999955,1.79439058249858552,7594
4301,-13.80000000000000071,1.89242561457845837,7595
4302,-15.00099999999999945,1.90280507426148904,7596
4303,-14.10200000000000031,1.91353963858637321,7597
4304,-13.88599999999999923,1.91701651001535800,7598
4305,-17.00000000000000000,1.91811124454359283,7599
4306,-16.39999999999999858,1.93214705791764008,7600
4307,-16.79100000000000037,1.98377574695707404,7601
4308,-17.94900000000000162,2.02850722564569264,7602
4309,-17.64300000000000068,2.05283714310575061,7603
4310,-18.41000000000000014,2.08499226108201352,7604
4311,-16.80300000000000082,2.11270708669927920,7605
4312,-14.16600000000000037,2.14952375392052675,7606
4313,-12.93900000000000006,2.25896135784588559,7607
4314,-14.21899999999999942,2.32208162178377098,7608
4315,-12.95400000000000063,3.12687074195883152,5329
4316,-14.81900000000000084,3.21721813809228330,5330
4317,-13.07799999999999940,3.29061687386117718,5331
4318,-15.37100000000000044,3.43403606808170769,5332
4319,-21.30399999999999849,3.59121801945074326,5333
4320,-24.57499999999999929,3.45321696845401371,5334
4321,-19.02100000000000080,3.37256573805459903,5335
4322,-17.32999999999999829,3.34912652052643489,5336
4323,-19.30900000000000105,3.39390405959621333,5337
4324,-19.03099999999999881,3.36479692275433351,5338
4325,-16.59600000000000009,3.33704938551094887,5339
4326,-20.28000000000000114,3.36869820705187273,5340
4327,-18.72100000000000009,3.30524767007661024,5341
4328,-22.53699999999999903,3.30198428479994899,5342
4329,-20.55999999999999872,3.05893344134198353,5343
4330,-19.57799999999999940,2.98305876635373446,5344
4331,-21.58800000000000097,2.81858465270728509,5345
4332,-26.36100000000000065,2.71504025197154686,5346
4333,-18.79400000000000048,2.64385068212734531,5347
4334,-26.05900000000000105,2.48445891069010294,5348
4335,-28.47599999999999909,2.37566389465567518,5349
4336,-34.80899999999999750,2.32678738530380302,5350
4337,-34.57300000000000040,2.30935167476866665,5351
4338,-34.67900000000000205,2.35147921758934197,5352
4339,-35.00399999999999778,2.36118884555789110,5353
4340,-38.83200000000000074,2.37694172757977551,5354
4341,-36.60699999999999932,2.45758535543148460,5355
4342,-38.46399999999999864,2.43441110152923956,5356
4343,-35.83599999999999852,2.42705458326869294,5357
4344,-36.98199999999999932,2.41524615838698731,5358
4345,-36.51599999999999824,2.42129620016093394,5359
4346,-36.63799999999999812,2.47448522275752314,5360
4347,-32.19100000000000250,2.31923905764728877,5361
4348,-29.66400000000000148,2.33453539351013717,5362
4349,-26.80300000000000082,2.40064551113298075,5363
4350,-22.82600000000000051,2.39395297691106368,5364
4351,-29.85500000000000043,2.50150946458385448,5365
4352,-28.15500000000000114,2.54333924647342169,5366
4353,-22.85399999999999920,2.44763548395536246,5367
4354,-20.76200000000000045,2.47882033555173686,5368
4355,-23.06800000000000139,2.58871755459234398,5369
4356,-27.91900000000000048,2.72877547975784429,5370
4357,-28.95499999999999829,2.80541135303734723,5371
4358,-27.28999999999999915,3.10344975882997254,5372
4359,-27.82100000000000151,3.80222139904179057,19878
4360,-28.15200000000000102,4.00199134370505849,18867
4361,-27.91700000000000159,4.18205713610871044,1831
4362,-23.65399999999999991,4.16267804568896072,15509
4363,-22.29899999999999949,4.07232872586824790,6059
4364,-35.15999999999999659,3.95641982226100231,6060
4365,-33.27100000000000080,4.02810057726129411,15511
4366,-26.48999999999999844,3.78716298678486663,15513
4367,-21.58599999999999852,3.64569258014127850,15514
4368,-22.51599999999999824,3.68112714223646131,15515
4369,-22.28999999999999915,3.71373479077772828,15516
4370,-19.56299999999999883,3.64580706814778654,320
4371,-20.53000000000000114,3.57368687619758241,321
4372,-19.30999999999999872,3.58764129983048985,322
4373,-20.24500000000000099,3.56997276753064297,323
4374,-16.89699999999999847,3.56637882535621920,324
4375,-13.68999999999999950,3.59273726689433692,325
4376,-15.80300000000000082,3.72440849339772084,326
4377,-18.92500000000000071,3.70658266867857789,9694
4378,-17.37300000000000111,3.82819823226384726,9695
4379,-18.42500000000000071,3.83436910125104857,9696
4380,-18.87399999999999878,3.81585802121847983,9697
4381,-18.84400000000000119,3.79088396170487840,9698
4382,-18.07199999999999918,4.16392060696522748,331
4383,-15.67300000000000004,4.29161716461494258,15530
4384,-17.21699999999999875,4.26582845227476781,883
4385,-17.40899999999999892,4.16209270875736248,884
4386,-16.15099999999999980,4.05661246747709292,885
4387,-16.81099999999999994,3.93940119562139790,382
4388,-16.20599999999999952,3.70064378726730503,383
4389,-14.04299999999999926,3.49939048021128052,384
4390,-12.51800000000000068,3.43777385647712919,385
4391,-8.80489999999999995,3.58430758295401031,386
4392,-8.08799999999999919,3.82285330822673197,387
4393,-7.60240000000000027,4.00310889062595354,388
4394,-6.87260000000000026,3.99088809808246658,14062
4395,-13.35800000000000054,3.88568625753637953,14063
4396,-16.11899999999999977,3.96878468795412553,14064
4397,-16.55699999999999861,4.04704069928467458,14065
4398,-15.97000000000000064,4.14751766182827186,14066
4399,-14.22199999999999953,4.26653043053554715,14067
4400,-15.97400000000000020,4.32376414266499953,14068
4401,-13.04499999999999993,4.37950663664359929,14069
4402,-11.06300000000000061,4.49849545091633818,10974
4403,-9.25569999999999915,4.33480621201677430,5734
4404,-8.11129999999999995,4.21838933072054267,5735
4405,-7.50980000000000025,4.43074101016610022,5736
4406,-12.57600000000000051,4.74335500610037730,5737
4407,-19.50799999999999912,5.03214893174345068,5738
4408,-27.03800000000000026,5.06807282166471396,5739
4409,-29.26599999999999824,4.95837731323712738,15087
4410,-33.52400000000000091,4.81878863103623356,15087
4411,-34.11599999999999966,4.88916703220250692,15088
4412,-35.20600000000000307,5.27832742517032116,15089
4413,-26.22800000000000153,4.70742369568686492,16376
4414,-19.61499999999999844,4.48363321823545391,16377
4415,-18.58299999999999841,4.42885412313540172,16378
4416,-21.96900000000000119,4.29253450990800012,10645
4417,-18.00900000000000034,4.14124109855628841,10646
4418,-17.02100000000000080,4.04976412167489919,8378
4419,-11.36100000000000065,4.03402149142514155,8379
4420,-11.96199999999999974,4.09671067158707736,8380
4421,-11.19500000000000028,4.18692984215186659,8381
4422,-12.59299999999999997,4.24676985213883107,8382
4423,-12.86299999999999955,4.37931957392522886,8383
4424,-12.24900000000000055,4.79403705345094622,8384
4425,-25.85099999999999909,4.49522695540380646,11377
4426,-23.68700000000000117,4.10295008764426594,9676
4427,-14.74000000000000021,3.68856238596445341,9677
4428,-17.52199999999999847,3.29665165734026333,9678
4429,-21.63400000000000034,2.89899464185488753,9679
4430,-25.41600000000000037,2.77098507040237374,9680
4431,-26.23699999999999832,2.74575875980115436,4877
4432,-24.97200000000000131,2.56602610047211721,4942
4433,-24.64999999999999858,2.44649000527894156,4943
4434,-25.54599999999999937,2.42293100901889336,4944
4435,-23.59799999999999898,2.34230920759352435,4945
4436,-26.26099999999999923,2.49074856356329555,4946
4437,-24.42299999999999827,2.71986532315748919,9687
4438,-25.92200000000000060,2.61882356066237287,9688
4439,-24.46300000000000097,2.65668701435643895,9689
